Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_711.jpg,0,1,0,0.200402,99.70849,85.5546,0.8746026,318.1266,0.0005792462
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_762.jpg,0,1,0,0.2510099,99.71787,85.54619,1.038324,318.216,-0.001657286
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_810.jpg,0,1,0,0.2929786,99.73409,85.53167,1.281928,318.3092,-0.001183786
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_858.jpg,0,1,0,0.3229943,99.74469,85.52238,1.333414,318.2675,-0.00150876
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_908.jpg,0,1,0,0.3759161,99.75941,85.50942,1.188262,318.3112,-0.002052539
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_956.jpg,0,1,0,0.4200609,99.77147,85.49864,1.129953,318.2847,-0.0002550878
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_005.jpg,0,1,0,0.4687462,99.78493,85.48656,1.103831,318.2559,0.0005013114
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_054.jpg,0,1,0,0.5050352,99.80741,85.46629,1.111374,318.1057,0.0002369934
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_103.jpg,0,1,0,0.544597,99.82398,85.45133,1.145359,317.9816,0.001542063
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_152.jpg,0,1,0,0.570559,99.85046,85.42735,1.203141,318.0261,-0.001099502
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_202.jpg,0,1,0,0.6384965,99.86966,85.40997,1.244962,318.1039,-0.001886218
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_252.jpg,0,1,0,0.6468695,99.89873,85.38373,1.222571,318.1317,-0.001096548
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_300.jpg,0,1,0,0.7124081,99.91929,85.36514,1.197682,318.147,-0.0009391695
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_349.jpg,0,1,0,0.7423999,99.95238,85.33527,1.189296,318.1299,0.0001362329
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_401.jpg,0,1,0,0.7797371,99.97578,85.31407,1.198824,318.0415,-0.0003390757
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_451.jpg,0,1,0,0.8320957,100.0132,85.28021,1.223755,318.0762,-0.000943635
